taxonomy [%],taxa [%],GSP T0,So-Sp T0,Sp T0,So T0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Tardiphaga;Tardiphaga sp.,Tardiphaga sp.,0.003037759,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Variibacter;Variibacter sp.,Variibacter sp.,0.003645311,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Albidovulum;Albidovulum sp.,Albidovulum sp.,0.003037759,0,0,0.071951073
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Albimonas;Albimonas donghaensis,Albimonas donghaensis,0.017619004,0.018792283,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Albimonas;Albimonas pacifica,Albimonas pacifica,0.047996598,0.018792283,0.031079226,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Amaricoccus;Amaricoccus sp.,Amaricoccus sp.,0.410097512,0.28188424,0.30561239,0.359755366
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Amaricoccus;Amaricoccus tamworthensis,Amaricoccus tamworthensis,0.001822656,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Amaricoccus;Tetracoccus cechii,Tetracoccus cechii,0,0.025056377,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Cereibacter;Cereibacter changlensis,Cereibacter changlensis,0.006075519,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Defluviimonas;Defluviimonas sp.,Defluviimonas sp.,0.003037759,0,0.018129549,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Falsirhodobacter;Falsirhodobacter sp.,Falsirhodobacter sp.,0.01944166,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Gemmobacter;Gemmobacter sp.,Gemmobacter sp.,0,0,0.015539613,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Limibaculum;Limibaculum sp.,Limibaculum sp.,0.050426805,0.037584565,0.010359742,0.077946996
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Oceanicella;Oceanicella actignis,Oceanicella actignis,0.022479419,0.025056377,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;Paracoccus homiensis,Paracoccus homiensis,0.001822656,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;Paracoccus koreensis,Paracoccus koreensis,0.023086971,0,0.007769807,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;Paracoccus marcusii,Paracoccus marcusii,0.002430207,0.037584565,0.007769807,0.023983691
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;Paracoccus marinus,Paracoccus marinus,0,0,0.015539613,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;Paracoccus solventivorans,Paracoccus solventivorans,0.003645311,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;Paracoccus sp.,Paracoccus sp.,0.328685562,0.369581559,0.049208775,0.059959228
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;Paracoccus yeei,Paracoccus yeei,0.034630457,0,0.010359742,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Profundibacterium;Profundibacterium mesophilum,Profundibacterium mesophilum,0,0,0.007769807,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudorhodobacter;Pseudorhodobacter aquaticus,Pseudorhodobacter aquaticus,0,0,0.020719484,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudorhodobacter;Pseudorhodobacter sp.,Pseudorhodobacter sp.,0,0,0.018129549,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacter;Rhodobacter maris,Rhodobacter maris,0.002430207,0,0,0.035975537
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacter;Rhodobacter sp.,Rhodobacter sp.,0,0,0.111367227,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacter;Rhodobacter sphaeroides,Rhodobacter sphaeroides,0,0,0.036259097,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodovulum;Rhodovulum sp.,Rhodovulum sp.,0.004860415,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rubellimicrobium;Rubellimicrobium mesophilum,Rubellimicrobium mesophilum,0.007290622,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rubellimicrobium;Rubellimicrobium roseum,Rubellimicrobium roseum,0.0164039,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rubellimicrobium;Rubellimicrobium sp.,Rubellimicrobium sp.,0.410705064,0.570032573,0.077698065,0.233840988
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Tabrizicola;Tabrizicola aquatica,Tabrizicola aquatica,0,0,0.012949678,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Thioclava;Thioclava pacifica,Thioclava pacifica,0.020049212,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Thioclava;Thioclava sp.,Thioclava sp.,0,0,0,0.017987768
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Magnetospirillaceae;Telmatospirillum;Telmatospirillum sp.,Telmatospirillum sp.,0.001822656,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Altererythrobacter;Altererythrobacter aestuarii,Altererythrobacter aestuarii,0.02612473,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Altererythrobacter;Altererythrobacter dongtanensis,Altererythrobacter dongtanensis,0.086879917,0.025056377,0.02330942,0.041971459
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Altererythrobacter;Altererythrobacter epoxidivorans,Altererythrobacter epoxidivorans,0.001822656,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Altererythrobacter;Altererythrobacter sp.,Altererythrobacter sp.,1.246696437,0.544976196,0.569785812,0.893392493
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Altererythrobacter;Oculatella atacamensis,Oculatella atacamensis,0.012151037,0.025056377,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Croceicoccus;Croceicoccus naphthovorans,Croceicoccus naphthovorans,0,0,0.025899355,0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Erythrobacter;Erythrobacter luteus,Erythrobacter luteus,0.023086971,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Erythrobacter;Erythrobacter sp.,Erythrobacter sp.,0.011543486,0,0.010359742,0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Hephaestia;Hephaestia sp.,Hephaestia sp.,0.10389137,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;Novosphingobium fluoreni,Novosphingobium fluoreni,0.003645311,0,0,0.017987768
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;Novosphingobium ginsenosidimutans,Novosphingobium ginsenosidimutans,0,0,0,0.053963305
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;Novosphingobium naphthalenivorans,Novosphingobium naphthalenivorans,0.022479419,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;Novosphingobium resinovorum,Novosphingobium resinovorum,0.391870956,0,0,0.077946996
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;Novosphingobium sp.,Novosphingobium sp.,0.504268052,0.100225507,0.258993551,0.125914378
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Porphyrobacter;Erythromicrobium ramosum,Erythromicrobium ramosum,0.022479419,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Porphyrobacter;Porphyrobacter tepidarius,Porphyrobacter tepidarius,0.049211701,0,0.095827614,0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sandaracinobacter;Sandaracinobacter sp.,Sandaracinobacter sp.,0,0,0.012949678,0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingoaurantiacus;Sphingoaurantiacus polygranulatus,Sphingoaurantiacus polygranulatus,0,0.043848659,0,0.06595515
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingoaurantiacus;Sphingoaurantiacus sp.,Sphingoaurantiacus sp.,0.018834108,0.087697319,0.028489291,0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium;Sphingobium amiense,Sphingobium amiense,0,0,0.007769807,0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium;Sphingobium herbicidovorans,Sphingobium herbicidovorans,0,0,0,0.023983691
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium;Sphingobium sp.,Sphingobium sp.,0.032807801,0,0.033669162,0.047967382
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium;Sphingobium vermicomposti,Sphingobium vermicomposti,0,0.037584565,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium;Sphingobium vulgare,Sphingobium vulgare,0.004252863,0,0.007769807,0.035975537
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium;Sphingomonas agrestis,Sphingomonas agrestis,0.033415353,0.244299674,0.007769807,0.059959228
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Rhizorhabdus argentea,Rhizorhabdus argentea,0.003037759,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Rhizorhabdus dicambivorans,Rhizorhabdus dicambivorans,0,0,0.036259097,0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas aerophila,Sphingomonas aerophila,0.003645311,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas astaxanthinifaciens,Sphingomonas astaxanthinifaciens,0.002430207,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas changbaiensis,Sphingomonas changbaiensis,0.012151037,0.025056377,0.038849033,0.053963305
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas cynarae,Sphingomonas cynarae,0.003037759,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas daechungensis,Sphingomonas daechungensis,0.202922324,0.250563768,0.318562068,0.257824679
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas dokdonensis,Sphingomonas dokdonensis,0.003037759,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas flava,Sphingomonas flava,0.008505726,0.025056377,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas haloaromaticamans,Sphingomonas haloaromaticamans,0.001822656,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas hankyongensis,Sphingomonas hankyongensis,0.004252863,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas humi,Sphingomonas humi,0.003037759,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas hunanensis,Sphingomonas hunanensis,0.010328382,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas jaspsi,Sphingomonas jaspsi,0.021264315,0.081433225,0.129496776,0.053963305
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas kaistensis,Sphingomonas kaistensis,0.003037759,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas koreensis,Sphingomonas koreensis,0.004252863,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas leidyi,Sphingomonas leidyi,0,0,0.015539613,0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas lutea,Sphingomonas lutea,0,0,0.018129549,0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas mali,Sphingomonas mali,0.043743735,0,0.025899355,0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas melonis,Sphingomonas melonis,0.020656764,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas mucosissima,Sphingomonas mucosissima,0,0,0,0.191869529
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas naasensis,Sphingomonas naasensis,0.095993195,0.075169131,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas naphthae,Sphingomonas naphthae,0.002430207,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas oryziterrae,Sphingomonas oryziterrae,0,0,0.085467872,0.047967382
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas palustris,Sphingomonas palustris,0.018226556,0.050112754,0,0.029979614
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas psychrolutea,Sphingomonas psychrolutea,0.004860415,0.031320471,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas soli,Sphingomonas soli,0.004252863,0,0,0.041971459
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp.,Sphingomonas sp.,2.806282086,2.837634678,2.343891637,4.053243794
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas turrisvirgatae,Sphingomonas turrisvirgatae,0,0,0,0.041971459
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas wittichii,Sphingomonas wittichii,0.023086971,0.037584565,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas yunnanensis,Sphingomonas yunnanensis,0.013366141,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas zeicaulis,Sphingomonas zeicaulis,0.023086971,0.106489602,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingopyxis;Sphingopyxis alaskensis,Sphingopyxis alaskensis,0.00972083,0,0.088057807,0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingopyxis;Sphingopyxis sp.,Sphingopyxis sp.,0.003645311,0,0.085467872,0.023983691
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingosinicella;Sphingosinicella vermicomposti,Sphingosinicella vermicomposti,0.015796349,0.062640942,0.007769807,0.029979614
Bacteria;Proteobacteria;Alphaproteobacteria;Tistrellales;Geminicoccaceae;Alysiosphaera;Alysiosphaera sp.,Alysiosphaera sp.,0.187125976,0.175394638,0.282302971,0.347763521
Bacteria;Proteobacteria;Alphaproteobacteria;Tistrellales;Geminicoccaceae;Alysiosphaera;Halyseosphaera europeae,Halyseosphaera europeae,0.001822656,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Tistrellales;Geminicoccaceae;Arboricoccus;Arboricoccus sp.,Arboricoccus sp.,0.009113278,0,0,0.035975537
Bacteria;Proteobacteria;Alphaproteobacteria;Tistrellales;Geminicoccaceae;Geminicoccus;Geminicoccus sp.,Geminicoccus sp.,0.267322823,0.187922826,0.069928259,0.101930687
Bacteria;Proteobacteria;Gammaproteobacteria;Acidiferrobacterales;Acidiferrobacteraceae;Sulfurifustis;Sulfurifustis sp.,Sulfurifustis sp.,0,0,0.010359742,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Alcaligenaceae;Advenella;Advenella kashmirensis,Advenella kashmirensis,0.007898174,0.043848659,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella;Bordetella bronchialis,Bordetella bronchialis,0.004252863,0.018792283,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Alcaligenaceae;Verticiella;Verticiella sp.,Verticiella sp.,0.013973693,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia;Burkholderia gladioli,Burkholderia gladioli,0,0,0,0.029979614
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia;Caballeronia glathei,Caballeronia glathei,0,0,0.018129549,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia;Caballeronia zhejiangensis,Caballeronia zhejiangensis,0.003645311,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia;Paraburkholderia caribensis,Paraburkholderia caribensis,0.011543486,0,0.046618839,0.113922533
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia;Paraburkholderia xenovorans,Paraburkholderia xenovorans,0,0,0.015539613,0.029979614
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia;Trinickia soli,Trinickia soli,0.002430207,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;Cupriavidus campinensis,Cupriavidus campinensis,0.003645311,0.018792283,0.038849033,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;Cupriavidus necator,Cupriavidus necator,0,0.037584565,0.049208775,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;Cupriavidus taiwanensis,Cupriavidus taiwanensis,0,0,0.012949678,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Lautropia;Lautropia sp.,Lautropia sp.,0.131838756,0.081433225,0.012949678,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Limnobacter;Limnobacter sp.,Limnobacter sp.,0.02612473,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Chitinimonadaceae;Chitinimonas;Chitinimonas sp.,Chitinimonas sp.,0,0,0.007769807,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax facilis,Acidovorax facilis,0.004860415,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax konjaci,Acidovorax konjaci,0.247881163,0.294412428,0.093237678,0.299796139
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax oryzae,Acidovorax oryzae,0.012758589,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax sp.,Acidovorax sp.,0.041313527,0,0.028489291,0.06595515
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Aquabacterium;Aquabacterium commune,Aquabacterium commune,0,0.093961413,0.020719484,0.023983691
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Aquabacterium;Aquabacterium sp.,Aquabacterium sp.,0,0,0.018129549,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Azohydromonas;Azohydromonas sp.,Azohydromonas sp.,0.021871867,0,0.160576002,0.095934764
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Caenimonas;Caenimonas sp.,Caenimonas sp.,0.083842158,0.050112754,0.147626324,0.06595515
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;Comamonas sp.,Comamonas sp.,0.013973693,0.175394638,0.297842584,0.515649358
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Hydrogenophaga;Hydrogenophaga sp.,Hydrogenophaga sp.,0,0,0.020719484,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Ideonella;Ideonella dechloratans,Ideonella dechloratans,0,0.081433225,0.056978581,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Ideonella;Ideonella sp.,Ideonella sp.,0.013366141,0,0.069928259,0.047967382
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Leptothrix;Leptothrix sp.,Leptothrix sp.,0.018226556,0.018792283,0.020719484,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Methylibium;Methylibium sp.,Methylibium sp.,0.05528722,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Paucibacter;Paucibacter toxinivorans,Paucibacter toxinivorans,0,0.050112754,0.124316905,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Pelomonas;Pelomonas aquatica,Pelomonas aquatica,0.003037759,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Pelomonas;Pelomonas saccharophila,Pelomonas saccharophila,0,0,0.038849033,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Piscinibacter;Piscinibacter aquaticus,Piscinibacter aquaticus,0,0,0.012949678,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Polaromonas;Polaromonas sp.,Polaromonas sp.,0,0,0,0.029979614
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Pseudorhodoferax;Pseudorhodoferax aquiterrae,Pseudorhodoferax aquiterrae,0.007290622,0,0,0.023983691
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Ramlibacter;Ramlibacter sp.,Ramlibacter sp.,0.623348218,0.795539965,0.243453938,0.329775752
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhizobacter;Rhizobacter gummiphilus,Rhizobacter gummiphilus,0.060755187,0.231771486,0.069928259,0.06595515
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhizobacter;Rhizobacter sp.,Rhizobacter sp.,0.220541329,0.212979203,0.471368263,0.191869529
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;Rhodoferax fermentans,Rhodoferax fermentans,0.002430207,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;Rhodoferax koreense,Rhodoferax koreense,0.0164039,0,0,0.017987768
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;Rhodoferax saidenbachensis,Rhodoferax saidenbachensis,0,0,0.111367227,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;Rhodoferax sp.,Rhodoferax sp.,0.002430207,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Variovorax;Variovorax ginsengisoli,Variovorax ginsengisoli,0.027339834,0,0,0.053963305
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Variovorax;Variovorax paradoxus,Variovorax paradoxus,0.150065312,0.112753696,0.334101681,0.137906224
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Variovorax;Variovorax soli,Variovorax soli,0,0,0.007769807,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Variovorax;Variovorax sp.,Variovorax sp.,0,0,0.015539613,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Verminephrobacter;Verminephrobacter sp.,Verminephrobacter sp.,0.001822656,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Xenophilus;Xenophilus aerolatus,Xenophilus aerolatus,0,0.194186921,0.435109166,0.21585322
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Methylophilaceae;Methylobacillus;Methylobacillus flagellatus,Methylobacillus flagellatus,0.039490872,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Methylophilaceae;Methylobacillus;Methylobacillus sp.,Methylobacillus sp.,0.020656764,0.025056377,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Methylophilaceae;Methylotenera;Methylotenera sp.,Methylotenera sp.,0.011543486,0,0,0
